02/26/2016	146400000
02/19/2016	146400000
02/12/2016	146300000
02/05/2016	146200000
01/29/2016	146000000
01/22/2016	145800000
01/15/2016	145600000
01/08/2016	145400000
01/01/2016	144900000
12/11/2015	143300000
12/04/2015	142000000
11/27/2015	140500000
11/13/2015	132700000
11/06/2015	127900000
10/30/2015	123700000
10/23/2015	118200000
10/16/2015	113040000
10/09/2015	109400000
10/02/2015	98500000
09/25/2015	92300000
09/18/2015	76100000
09/11/2015	65100000
09/04/2015	40700000
