02/23/2018	155300000
02/09/2018	154700000
02/02/2018	154300000
01/26/2018	154200000
01/12/2018	152100000
01/05/2018	151500000
12/15/2017	150300000
12/08/2017	149600000
12/01/2017	148500000
11/24/2017	148200000
10/20/2017	130200000
10/13/2017	123300000
10/06/2017	117200000
09/29/2017	104700000
09/15/2017	73700000
