03/01/13	134900000
02/22/13	134900000
02/15/13	134800000
02/08/13	134800000
02/01/13	134600000
01/25/13	134200000
01/18/13	133500000
01/11/13	129400000
01/04/13	128100000
12/14/12	127100000
12/07/12	126300000
11/30/12	125300000
11/23/12	124700000
11/09/12	123700000
11/02/12	121800000
10/26/12	120400000
10/19/12	117100000
10/12/12	114600000
10/05/12	112700000
09/28/12	105100000
09/21/12	96800000
09/14/12	85600000
09/07/12	72600000
