02/03/12	132100000
01/20/12	132000000
12/30/11	131200000
12/16/11	130600000
12/09/11	130100000
11/25/11	129200000
11/18/11	127900000
11/11/11	126900000
10/28/11	124900000
10/21/11	122900000
10/07/11	115500000
09/30/11	110400000
09/23/11	104800000
09/16/11	97700000
09/09/11	85900000
09/02/11	67900000
08/26/11	55100000
