03/03/2017	145900000
02/24/2017	145800000
02/17/2017	145700000
02/10/2017	145600000
02/03/2017	145200000
01/27/2017	145000000
01/13/2017	144600000
12/30/2016	143700000
12/16/2016	143200000
12/02/2016	142000000
11/25/2016	139600000
11/11/2016	139000000
11/04/2016	136100000
10/28/2016	134000000
10/21/2016	130300000
10/14/2016	124500000
10/07/2016	116300000
09/23/2016	108800000
09/16/2016	93200000
09/09/2016	69700000
09/02/2016	52700000
