02/06/2015	147800000
01/30/2015	147700000
01/23/2015	147600000
01/16/2015	147400000
01/09/2015	147100000
12/05/2014	145400000
11/28/2014	144500000
11/14/2014	139700000
11/07/2014	135900000
10/31/2014	132200000
10/17/2014	117800000
10/10/2014	112300000
10/03/2014	98900000
09/26/2014	87900000
09/19/2014	62100000
09/12/2014	54800000
09/05/2014	40800000
08/29/2014	33800000
